תאריך,הגרלה,תלתן,יהלום,לב,עלה
22/08/1996,199,10,10,K,7,
23/08/1996,200,J,7,Q,9,
25/08/1996,201,8,10,J,9,
26/08/1996,202,8,10,K,Q,
27/08/1996,203,8,Q,Q,8,
28/08/1996,204,K,10,8,A,
29/08/1996,205,10,7,9,9,
30/08/1996,206,10,Q,Q,10,
01/09/1996,207,8,9,10,10,
02/09/1996,208,K,9,K,J,
03/09/1996,209,J,8,J,A,
04/09/1996,210,8,K,J,Q,
05/09/1996,211,7,J,J,K,
06/09/1996,212,8,K,10,K,
08/09/1996,213,9,10,7,10,
09/09/1996,214,J,A,9,J,
10/09/1996,215,9,Q,9,K,
11/09/1996,216,A,8,A,K,
12/09/1996,217,8,7,A,K,
13/09/1996,218,Q,8,A,10,
16/09/1996,219,9,J,9,J,
17/09/1996,220,9,10,K,J,
18/09/1996,221,Q,8,8,8,
19/09/1996,222,Q,10,10,Q,
20/09/1996,223,K,9,Q,J,
22/09/1996,224,J,9,7,10,
24/09/1996,225,K,K,K,A,
25/09/1996,226,9,8,10,10,
26/09/1996,227,8,Q,10,A,
27/09/1996,228,8,10,10,10,
29/09/1996,229,A,10,10,9,
30/09/1996,230,8,J,9,8,
01/10/1996,231,J,7,K,K,
02/10/1996,232,Q,A,Q,J,
03/10/1996,233,9,K,J,J,
04/10/1996,234,9,J,7,10,
06/10/1996,235,Q,Q,J,8,
07/10/1996,236,7,8,K,Q,
08/10/1996,237,K,7,10,Q,
09/10/1996,238,Q,A,9,Q,
10/10/1996,239,9,8,J,8,
11/10/1996,240,Q,8,K,9,
13/10/1996,241,J,8,Q,K,
14/10/1996,242,J,K,10,K,
15/10/1996,243,Q,K,J,Q,
16/10/1996,244,8,7,A,J,
17/10/1996,245,10,7,8,9,
18/10/1996,246,K,9,K,J,
20/10/1996,247,7,Q,8,9,
21/10/1996,248,A,10,7,A,
22/10/1996,249,J,J,A,7,
23/10/1996,250,8,9,K,10,
24/10/1996,251,7,A,9,7,
25/10/1996,252,8,J,8,K,
27/10/1996,253,7,Q,K,J,
28/10/1996,254,K,K,J,A,
29/10/1996,255,J,10,A,9,
30/10/1996,256,A,Q,K,9,
31/10/1996,257,10,A,K,K,
01/11/1996,258,10,J,K,8,
03/11/1996,259,8,J,10,9,
04/11/1996,260,J,10,Q,7,
05/11/1996,261,A,9,K,J,
06/11/1996,262,K,7,10,K,
07/11/1996,263,9,A,K,J,
08/11/1996,264,8,A,K,K,
10/11/1996,265,K,K,9,7,
11/11/1996,266,10,Q,10,J,
12/11/1996,267,A,8,K,7,
13/11/1996,268,A,10,Q,Q,
14/11/1996,269,A,8,8,7,
15/11/1996,270,9,7,A,9,
17/11/1996,271,A,10,7,Q,
18/11/1996,272,8,J,Q,7,
19/11/1996,273,Q,Q,9,Q,
20/11/1996,274,J,K,8,Q,
21/11/1996,275,8,10,Q,K,
22/11/1996,276,J,8,J,8,
24/11/1996,277,8,7,9,K,
25/11/1996,278,Q,K,10,8,
26/11/1996,279,K,10,8,A,
27/11/1996,280,Q,K,A,K,
28/11/1996,281,A,8,K,A,
29/11/1996,282,10,J,7,10,
01/12/1996,283,10,10,9,10,
02/12/1996,284,K,J,Q,10,
03/12/1996,285,10,A,J,A,
04/12/1996,286,K,9,Q,8,
05/12/1996,287,10,Q,A,Q,
06/12/1996,288,8,8,10,K,
08/12/1996,289,7,Q,9,7,
09/12/1996,290,9,A,9,7,
10/12/1996,291,A,K,9,9,
11/12/1996,292,A,10,9,7,
12/12/1996,293,9,Q,10,7,
13/12/1996,294,K,K,7,9,
15/12/1996,295,9,10,J,7,
16/12/1996,296,8,7,8,J,
17/12/1996,297,10,Q,7,8,
18/12/1996,298,10,K,7,8,
19/12/1996,299,K,K,9,7,
20/12/1996,300,7,9,8,10,
22/12/1996,301,10,9,K,9,
23/12/1996,302,10,8,J,Q,
24/12/1996,303,Q,J,Q,7,
25/12/1996,304,7,Q,A,J,
26/12/1996,305,Q,8,K,J,
27/12/1996,306,A,8,K,A,
29/12/1996,307,9,7,A,9,
30/12/1996,308,J,9,8,9,
31/12/1996,309,10,9,K,9,
01/01/1997,1,A,7,K,K,
02/01/1997,2,10,Q,Q,8,
03/01/1997,3,8,10,A,7,
05/01/1997,4,7,7,9,8,
06/01/1997,5,J,8,J,A,
07/01/1997,6,Q,Q,A,K,
08/01/1997,7,A,Q,J,A,
09/01/1997,8,8,7,Q,10,
10/01/1997,9,9,10,9,Q,
12/01/1997,10,7,9,Q,9,
13/01/1997,11,10,A,J,9,
14/01/1997,12,7,10,10,9,
15/01/1997,13,J,Q,Q,7,
16/01/1997,14,10,A,J,J,
17/01/1997,15,7,Q,Q,A,
19/01/1997,16,J,8,Q,J,
20/01/1997,17,J,A,8,7,
21/01/1997,18,K,J,7,9,
22/01/1997,19,10,J,10,7,
23/01/1997,20,Q,8,8,K,
24/01/1997,21,J,8,7,Q,
26/01/1997,22,7,10,9,A,
27/01/1997,23,10,8,Q,J,
28/01/1997,24,7,Q,Q,J,
29/01/1997,25,10,8,10,10,
30/01/1997,26,A,J,A,A,
31/01/1997,27,Q,8,9,10,
02/02/1997,28,A,A,J,10,
03/02/1997,29,Q,7,A,8,
04/02/1997,30,A,9,8,7,
05/02/1997,31,A,9,A,A,
06/02/1997,32,9,8,8,A,
07/02/1997,33,A,A,J,J,
09/02/1997,34,Q,10,10,A,
10/02/1997,35,Q,A,8,7,
11/02/1997,36,8,A,10,8,
12/02/1997,37,10,10,J,Q,
13/02/1997,38,Q,J,7,8,
14/02/1997,39,9,J,A,A,
16/02/1997,40,Q,J,Q,7,
17/02/1997,41,J,J,10,Q,
18/02/1997,42,Q,7,K,J,
19/02/1997,43,9,10,10,A,
20/02/1997,44,10,9,K,K,
21/02/1997,45,7,8,9,K,
23/02/1997,46,Q,A,8,Q,
24/02/1997,47,10,10,10,A,
25/02/1997,48,A,10,8,8,
26/02/1997,49,7,10,8,10,
27/02/1997,50,9,A,Q,7,
28/02/1997,51,9,10,8,Q,
02/03/1997,52,J,10,J,Q,
03/03/1997,53,Q,A,9,Q,
04/03/1997,54,8,9,K,Q,
05/03/1997,55,7,8,9,A,
06/03/1997,56,9,10,7,10,
07/03/1997,57,9,A,J,10,
09/03/1997,58,Q,9,A,8,
10/03/1997,59,Q,A,K,9,
11/03/1997,60,K,A,7,9,
12/03/1997,61,J,8,J,A,
13/03/1997,62,10,Q,9,10,
14/03/1997,63,K,J,10,7,
16/03/1997,64,10,A,9,7,
17/03/1997,65,K,8,J,10,
18/03/1997,66,7,J,A,10,
19/03/1997,67,Q,K,7,10,
20/03/1997,68,J,A,7,A,
21/03/1997,69,10,Q,A,K,
23/03/1997,70,A,J,8,10,
24/03/1997,71,J,K,9,8,
25/03/1997,72,9,J,K,8,
26/03/1997,73,9,7,J,A,
27/03/1997,74,A,Q,J,8,
28/03/1997,75,A,A,Q,A,
30/03/1997,76,A,K,9,A,
31/03/1997,77,9,K,8,8,
01/04/1997,78,9,10,7,10,
02/04/1997,79,9,K,10,8,
03/04/1997,80,9,Q,A,A,
04/04/1997,81,9,Q,Q,A,
06/04/1997,82,A,J,8,K,
07/04/1997,83,Q,A,8,10,
08/04/1997,84,7,K,10,A,
09/04/1997,85,A,K,10,K,
10/04/1997,86,Q,10,8,Q,
11/04/1997,87,9,10,J,A,
13/04/1997,88,A,10,9,7,
14/04/1997,89,K,7,Q,9,
15/04/1997,90,J,9,9,Q,
16/04/1997,91,7,8,7,8,
17/04/1997,92,J,A,9,A,
18/04/1997,93,9,8,A,A,
20/04/1997,94,K,8,J,K,
21/04/1997,95,7,8,K,10,
23/04/1997,96,A,A,J,Q,
24/04/1997,97,K,10,10,8,
25/04/1997,98,10,7,9,K,
27/04/1997,99,K,Q,K,8,
29/04/1997,100,10,J,Q,A,
30/04/1997,101,J,A,8,Q,
01/05/1997,102,A,7,7,8,
02/05/1997,103,8,9,8,K,
04/05/1997,104,7,9,7,7,
05/05/1997,105,7,K,K,K,
06/05/1997,106,J,J,9,K,
07/05/1997,107,9,7,K,Q,
07/05/1997,108,7,K,10,Q,
08/05/1997,109,A,10,7,Q,
08/05/1997,110,8,7,A,10,
09/05/1997,111,10,9,8,9,
11/05/1997,112,K,10,K,K,
12/05/1997,113,J,K,10,A,
12/05/1997,114,Q,Q,K,J,
13/05/1997,115,Q,Q,8,Q,
13/05/1997,116,Q,A,8,10,
14/05/1997,117,8,K,10,10,
14/05/1997,118,9,Q,Q,K,
15/05/1997,119,8,8,J,7,
15/05/1997,120,10,J,9,8,
16/05/1997,121,J,8,10,J,
18/05/1997,122,7,A,10,7,
18/05/1997,123,Q,9,Q,K,
19/05/1997,124,8,9,10,7,
19/05/1997,125,K,Q,J,10,
20/05/1997,126,A,Q,Q,7,
20/05/1997,127,K,K,A,8,
21/05/1997,128,10,J,10,8,
21/05/1997,129,J,9,A,Q,
22/05/1997,130,K,9,J,7,
22/05/1997,131,K,7,10,K,
23/05/1997,132,K,K,8,J,
25/05/1997,133,9,8,J,9,
25/05/1997,134,Q,K,10,A,
26/05/1997,135,8,8,A,K,
26/05/1997,136,J,10,K,A,
27/05/1997,137,K,10,A,K,
27/05/1997,138,7,Q,8,A,
28/05/1997,139,7,A,7,K,
28/05/1997,140,Q,7,9,10,
29/05/1997,141,A,8,8,7,
29/05/1997,142,8,10,7,8,
30/05/1997,143,J,10,10,J,
01/06/1997,144,10,10,J,K,
01/06/1997,145,Q,7,8,A,
02/06/1997,146,8,J,7,7,
02/06/1997,147,Q,K,J,9,
03/06/1997,148,10,9,K,7,
03/06/1997,149,A,9,7,7,
04/06/1997,150,8,9,9,9,
04/06/1997,151,K,A,9,K,
05/06/1997,152,9,J,9,A,
05/06/1997,153,8,7,J,J,
06/06/1997,154,8,8,J,9,
08/06/1997,155,7,J,J,A,
08/06/1997,156,J,9,J,J,
09/06/1997,157,A,10,7,10,
09/06/1997,158,Q,Q,K,7,
10/06/1997,159,9,K,J,10,
12/06/1997,160,K,K,J,A,
12/06/1997,161,9,8,8,10,
13/06/1997,162,7,7,Q,Q,
15/06/1997,163,10,9,Q,10,
15/06/1997,164,10,J,K,7,
16/06/1997,165,8,10,7,J,
16/06/1997,166,10,K,8,8,
17/06/1997,167,A,J,Q,8,
17/06/1997,168,Q,A,Q,7,
18/06/1997,169,A,7,K,K,
18/06/1997,170,7,8,7,7,
19/06/1997,171,K,7,7,K,
19/06/1997,172,10,10,Q,A,
20/06/1997,173,A,Q,7,J,
22/06/1997,174,8,A,Q,9,
22/06/1997,175,Q,K,Q,Q,
23/06/1997,176,8,K,9,7,
23/06/1997,177,7,K,10,7,
24/06/1997,178,J,A,Q,A,
24/06/1997,179,Q,A,8,9,
25/06/1997,180,Q,10,Q,8,
25/06/1997,181,7,Q,Q,9,
26/06/1997,182,K,J,J,A,
26/06/1997,183,J,A,Q,Q,
27/06/1997,184,10,K,J,J,
29/06/1997,185,A,Q,K,7,
29/06/1997,186,7,8,K,J,
30/06/1997,187,K,Q,Q,J,
30/06/1997,188,J,9,K,Q,
01/07/1997,189,8,Q,9,8,
01/07/1997,190,7,K,8,8,
02/07/1997,191,Q,7,7,Q,
02/07/1997,192,8,10,7,J,
03/07/1997,193,9,J,8,8,
03/07/1997,194,Q,9,K,10,
04/07/1997,195,J,7,8,8,
06/07/1997,196,K,J,9,K,
06/07/1997,197,J,7,Q,A,
07/07/1997,198,9,Q,K,9,
07/07/1997,199,Q,Q,8,9,
08/07/1997,200,8,8,7,7,
08/07/1997,201,8,J,Q,9,
09/07/1997,202,10,8,A,K,
09/07/1997,203,8,A,8,7,
10/07/1997,204,8,9,10,10,
10/07/1997,205,8,J,8,K,
11/07/1997,206,7,Q,Q,7,
13/07/1997,207,Q,K,J,8,
13/07/1997,208,K,K,Q,8,
14/07/1997,209,Q,Q,J,K,
14/07/1997,210,8,8,7,J,
15/07/1997,211,7,8,K,10,
15/07/1997,212,8,Q,8,J,
16/07/1997,213,A,K,8,J,
16/07/1997,214,K,J,7,A,
17/07/1997,215,J,9,A,A,
17/07/1997,216,K,Q,8,A,
18/07/1997,217,J,10,10,J,
20/07/1997,218,J,9,J,10,
20/07/1997,219,A,10,7,9,
21/07/1997,220,J,K,10,9,
21/07/1997,221,K,K,7,Q,
22/07/1997,222,Q,Q,10,10,
22/07/1997,223,J,A,8,J,
23/07/1997,224,Q,9,J,A,
23/07/1997,225,8,10,A,7,
24/07/1997,226,J,J,9,10,
24/07/1997,227,10,7,9,10,
25/07/1997,228,Q,7,A,8,
27/07/1997,229,7,J,7,7,
27/07/1997,230,K,8,10,8,
28/07/1997,231,9,8,10,K,
28/07/1997,232,A,Q,10,8,
29/07/1997,233,Q,K,10,J,
29/07/1997,234,J,A,A,Q,
30/07/1997,235,J,Q,Q,K,
30/07/1997,236,J,J,J,A,
31/07/1997,237,Q,9,10,10,
31/07/1997,238,K,Q,9,J,
01/08/1997,239,7,Q,Q,J,
03/08/1997,240,K,9,A,8,
03/08/1997,241,7,J,10,8,
04/08/1997,242,K,9,Q,7,
04/08/1997,243,J,7,A,J,
05/08/1997,244,9,A,9,A,
05/08/1997,245,10,7,9,7,
06/08/1997,246,A,J,9,8,
06/08/1997,247,10,10,K,7,
07/08/1997,248,Q,K,7,9,
07/08/1997,249,8,J,8,Q,
08/08/1997,250,K,Q,10,J,
10/08/1997,251,10,A,Q,Q,
10/08/1997,252,Q,Q,Q,A,
11/08/1997,253,Q,A,10,9,
11/08/1997,254,10,7,J,A,
12/08/1997,255,8,Q,7,K,
12/08/1997,256,A,K,J,10,
13/08/1997,257,Q,7,Q,9,
13/08/1997,258,7,10,8,J,
14/08/1997,259,7,10,9,Q,
14/08/1997,260,J,9,8,J,
15/08/1997,261,10,10,K,Q,
17/08/1997,262,Q,8,Q,A,
17/08/1997,263,7,10,J,9,
18/08/1997,264,J,J,K,Q,
18/08/1997,265,9,10,K,J,
19/08/1997,266,10,7,K,9,
19/08/1997,267,7,8,A,Q,
20/08/1997,268,J,Q,J,7,
20/08/1997,269,Q,7,7,7,
21/08/1997,270,A,7,Q,K,
21/08/1997,271,J,10,K,8,
22/08/1997,272,Q,J,10,A,
24/08/1997,273,10,9,7,J,
24/08/1997,274,J,Q,10,K,
25/08/1997,275,Q,7,9,J,
25/08/1997,276,J,9,Q,9,
26/08/1997,277,9,10,10,10,
26/08/1997,278,9,A,7,8,
27/08/1997,279,8,10,9,9,
27/08/1997,280,8,Q,7,7,
28/08/1997,281,8,8,9,A,
28/08/1997,282,7,7,9,J,
29/08/1997,283,A,Q,10,Q,
31/08/1997,284,A,A,10,K,
31/08/1997,285,9,10,K,K,
01/09/1997,286,8,A,9,10,
01/09/1997,287,Q,7,8,10,
02/09/1997,288,A,8,10,A,
02/09/1997,289,A,8,7,7,
03/09/1997,290,8,A,A,8,
03/09/1997,291,7,7,Q,10,
04/09/1997,292,10,Q,A,J,
04/09/1997,293,K,9,9,9,
05/09/1997,294,J,K,10,K,
07/09/1997,295,J,10,A,A,
07/09/1997,296,Q,K,J,9,
08/09/1997,297,Q,Q,9,K,
08/09/1997,298,7,K,10,K,
09/09/1997,299,8,8,K,Q,
09/09/1997,300,A,10,8,J,
10/09/1997,301,9,8,Q,8,
10/09/1997,302,Q,J,7,K,
11/09/1997,303,A,Q,7,9,
11/09/1997,304,10,K,A,K,
12/09/1997,305,J,J,9,9,
14/09/1997,306,A,Q,7,7,
14/09/1997,307,10,Q,Q,10,
15/09/1997,308,7,K,Q,9,
15/09/1997,309,K,J,8,Q,
16/09/1997,310,K,A,9,A,
16/09/1997,311,10,9,J,K,
17/09/1997,312,9,K,10,7,
17/09/1997,313,J,9,J,10,
18/09/1997,314,7,J,Q,J,
18/09/1997,315,9,K,A,K,
19/09/1997,316,8,8,9,J,
21/09/1997,317,K,K,9,A,
21/09/1997,318,8,9,10,10,
22/09/1997,319,K,K,Q,J,
22/09/1997,320,8,J,9,A,
23/09/1997,321,7,A,9,7,
23/09/1997,322,K,8,9,8,
24/09/1997,323,10,K,K,7,
24/09/1997,324,9,8,8,J,
25/09/1997,325,Q,7,10,K,
25/09/1997,326,J,J,8,J,
26/09/1997,327,9,9,7,Q,
28/09/1997,328,10,9,7,K,
28/09/1997,329,9,J,10,9,
29/09/1997,330,8,7,Q,9,
29/09/1997,331,7,7,K,J,
30/09/1997,332,A,J,K,A,
30/09/1997,333,9,K,9,10,
01/10/1997,334,A,K,9,A,
05/10/1997,335,K,K,J,A,
05/10/1997,336,8,10,10,A,
06/10/1997,337,K,8,10,K,
06/10/1997,338,8,J,10,A,
07/10/1997,339,A,8,Q,Q,
07/10/1997,340,A,Q,K,8,
08/10/1997,341,A,10,Q,K,
08/10/1997,342,10,7,8,8,
09/10/1997,343,Q,A,A,8,
09/10/1997,344,A,8,Q,7,
10/10/1997,345,K,8,8,K,
12/10/1997,346,K,8,A,A,
12/10/1997,347,J,10,Q,K,
13/10/1997,348,J,9,10,8,
13/10/1997,349,K,Q,7,Q,
14/10/1997,350,K,Q,8,A,
14/10/1997,351,7,10,A,Q,
15/10/1997,352,Q,8,8,7,
17/10/1997,353,A,K,9,A,
19/10/1997,354,10,9,Q,8,
19/10/1997,355,Q,J,J,J,
20/10/1997,356,K,7,8,10,
20/10/1997,357,Q,K,Q,10,
21/10/1997,358,A,9,Q,10,
21/10/1997,359,9,Q,J,Q,
22/10/1997,360,J,Q,9,7,
24/10/1997,361,J,A,10,9,
26/10/1997,362,A,7,J,9,
26/10/1997,363,10,J,8,J,
27/10/1997,364,10,9,8,Q,
27/10/1997,365,K,J,9,A,
28/10/1997,366,J,Q,K,8,
28/10/1997,367,J,K,A,10,
29/10/1997,368,J,A,9,J,
29/10/1997,369,7,K,9,10,
30/10/1997,370,7,8,8,Q,
30/10/1997,371,Q,Q,8,8,
31/10/1997,372,K,10,K,8,
02/11/1997,373,K,9,9,9,
02/11/1997,374,J,8,10,Q,
03/11/1997,375,7,7,10,A,
03/11/1997,376,7,7,J,Q,
04/11/1997,377,A,9,K,8,
04/11/1997,378,8,J,K,7,
05/11/1997,379,9,10,9,J,
05/11/1997,380,10,A,7,J,
06/11/1997,381,A,Q,J,10,
06/11/1997,382,9,Q,Q,K,
07/11/1997,383,J,7,K,A,
09/11/1997,384,7,7,10,A,
09/11/1997,385,9,Q,9,Q,
10/11/1997,386,A,A,7,Q,
10/11/1997,387,8,10,Q,8,
11/11/1997,388,K,J,Q,J,
11/11/1997,389,K,K,J,J,
12/11/1997,390,A,Q,Q,A,
12/11/1997,391,Q,Q,J,8,
13/11/1997,392,K,J,J,8,
13/11/1997,393,7,J,J,J,
14/11/1997,394,A,J,10,K,
16/11/1997,395,8,J,J,J,
16/11/1997,396,K,9,A,A,
17/11/1997,397,J,8,K,7,
17/11/1997,398,J,7,J,9,
18/11/1997,399,10,8,10,J,
18/11/1997,400,10,Q,8,10,
19/11/1997,401,Q,10,K,A,
19/11/1997,402,10,J,9,Q,
20/11/1997,403,10,8,A,A,
20/11/1997,404,J,J,8,9,
21/11/1997,405,K,A,J,9,
23/11/1997,406,9,9,7,10,
23/11/1997,407,8,Q,9,J,
24/11/1997,408,8,9,9,Q,
24/11/1997,409,10,8,7,7,
25/11/1997,410,A,Q,Q,8,
25/11/1997,411,J,9,8,A,
26/11/1997,412,8,7,7,7,
26/11/1997,413,7,A,A,10,
27/11/1997,414,7,8,K,A,
27/11/1997,415,K,10,7,10,
28/11/1997,416,A,J,7,9,
30/11/1997,417,J,9,10,9,
30/11/1997,418,J,J,10,10,
01/12/1997,419,7,9,A,7,
01/12/1997,420,7,9,K,9,
02/12/1997,421,K,Q,8,A,
02/12/1997,422,9,Q,10,8,
03/12/1997,423,7,A,9,A,
03/12/1997,424,K,10,J,8,
04/12/1997,425,9,8,A,Q,
04/12/1997,426,8,A,8,K,
05/12/1997,427,J,K,Q,8,
07/12/1997,428,J,K,J,K,
07/12/1997,429,9,9,Q,A,
08/12/1997,430,A,J,7,A,
08/12/1997,431,K,10,Q,10,
09/12/1997,432,K,7,K,8,
09/12/1997,433,K,8,K,8,
10/12/1997,434,10,7,A,K,
10/12/1997,435,Q,10,A,Q,
11/12/1997,436,9,10,A,Q,
11/12/1997,437,8,K,J,10,
12/12/1997,438,J,Q,9,10,
14/12/1997,439,8,A,10,Q,
14/12/1997,440,Q,J,9,K,
15/12/1997,441,8,9,A,10,
15/12/1997,442,Q,J,8,K,
16/12/1997,443,J,K,Q,K,
16/12/1997,444,Q,7,9,7,
17/12/1997,445,Q,J,10,8,
17/12/1997,446,10,Q,7,Q,
18/12/1997,447,A,K,J,K,
18/12/1997,448,A,K,9,Q,
19/12/1997,449,7,10,10,J,
21/12/1997,450,Q,8,10,K,
21/12/1997,451,K,K,J,Q,
22/12/1997,452,A,9,A,8,
22/12/1997,453,9,K,A,7,
23/12/1997,454,7,8,A,7,
23/12/1997,455,A,J,8,9,
24/12/1997,456,A,10,8,J,
24/12/1997,457,9,K,7,9,
25/12/1997,458,Q,7,9,9,
25/12/1997,459,9,9,9,7,
26/12/1997,460,Q,K,9,Q,
28/12/1997,461,J,J,10,9,
28/12/1997,462,Q,A,K,K,
29/12/1997,463,Q,10,K,10,
29/12/1997,464,8,K,8,J,
30/12/1997,465,10,10,K,K,
30/12/1997,466,7,8,9,K,
31/12/1997,467,K,7,J,10,
31/12/1997,468,7,A,Q,A,
01/01/1998,1,7,9,J,A,
01/01/1998,2,8,10,A,J,
02/01/1998,3,7,8,Q,Q,
04/01/1998,4,10,A,A,A,
04/01/1998,5,7,9,10,9,
05/01/1998,6,9,K,A,A,
05/01/1998,7,Q,A,J,8,
06/01/1998,8,10,J,K,Q,
06/01/1998,9,8,8,7,A,
07/01/1998,10,Q,K,A,10,
07/01/1998,11,J,7,9,8,
08/01/1998,12,K,10,7,A,
08/01/1998,13,A,Q,8,Q,
09/01/1998,14,10,K,K,7,
11/01/1998,15,7,J,9,Q,
11/01/1998,16,9,A,10,10,
12/01/1998,17,K,9,Q,A,
12/01/1998,18,J,J,K,K,
13/01/1998,19,8,8,8,A,
13/01/1998,20,10,7,A,K,
14/01/1998,21,9,7,A,10,
14/01/1998,22,J,10,K,8,
15/01/1998,23,J,A,9,J,
15/01/1998,24,J,K,K,Q,
16/01/1998,25,J,Q,J,8,
18/01/1998,26,K,K,9,A,
18/01/1998,27,K,Q,K,9,
19/01/1998,28,K,A,J,J,
19/01/1998,29,10,7,A,J,
20/01/1998,30,J,10,J,10,
20/01/1998,31,K,8,7,10,
21/01/1998,32,K,10,Q,8,
21/01/1998,33,K,9,J,10,
22/01/1998,34,8,7,10,10,
22/01/1998,35,8,10,Q,9,
23/01/1998,36,10,9,8,Q,
25/01/1998,37,J,Q,8,8,
25/01/1998,38,9,9,10,Q,
26/01/1998,39,J,10,K,K,
26/01/1998,40,10,7,Q,7,
27/01/1998,41,8,8,J,7,
27/01/1998,42,J,K,8,A,
28/01/1998,43,K,7,J,A,
28/01/1998,44,Q,9,K,8,
29/01/1998,45,J,J,J,8,
29/01/1998,46,7,Q,J,10,
30/01/1998,47,A,8,J,J,
01/02/1998,48,K,J,Q,7,
01/02/1998,49,7,9,10,K,
02/02/1998,50,J,9,Q,8,
02/02/1998,51,9,J,K,Q,
03/02/1998,52,10,7,K,J,
03/02/1998,53,Q,9,Q,10,
04/02/1998,54,Q,8,8,10,
04/02/1998,55,10,10,A,9,
05/02/1998,56,10,J,Q,J,
05/02/1998,57,Q,K,Q,7,
06/02/1998,58,A,10,A,Q,
08/02/1998,59,Q,A,8,J,
08/02/1998,60,K,10,K,Q,
09/02/1998,61,7,7,9,J,
09/02/1998,62,7,10,A,A,
10/02/1998,63,A,Q,Q,Q,
10/02/1998,64,Q,Q,K,A,
11/02/1998,65,9,Q,8,7,
11/02/1998,66,10,9,J,8,
12/02/1998,67,7,7,K,10,
12/02/1998,68,K,10,10,J,
13/02/1998,69,A,J,Q,J,
15/02/1998,70,8,Q,Q,8,
15/02/1998,71,J,8,A,8,
16/02/1998,72,8,9,8,K,
16/02/1998,73,9,Q,A,K,
17/02/1998,74,8,8,Q,A,
17/02/1998,75,J,A,K,A,
18/02/1998,76,K,J,7,K,
18/02/1998,77,10,10,10,10,
19/02/1998,78,9,J,8,9,
19/02/1998,79,K,J,Q,A,
20/02/1998,80,7,K,J,K,
22/02/1998,81,9,A,10,8,
22/02/1998,82,8,8,Q,10,
23/02/1998,83,9,10,9,8,
23/02/1998,84,J,10,7,Q,
24/02/1998,85,8,K,10,9,
24/02/1998,86,10,J,7,7,
25/02/1998,87,9,K,J,8,
25/02/1998,88,7,9,J,8,
26/02/1998,89,9,7,7,K,
26/02/1998,90,K,7,Q,7,
27/02/1998,91,10,J,J,Q,
01/03/1998,92,10,10,K,10,
01/03/1998,93,Q,J,10,A,
02/03/1998,94,A,8,A,A,
02/03/1998,95,Q,7,10,J,
03/03/1998,96,10,7,7,7,
03/03/1998,97,9,K,Q,8,
04/03/1998,98,A,J,A,J,
04/03/1998,99,A,7,K,J,
05/03/1998,100,10,A,Q,A,
05/03/1998,101,A,9,9,9,
06/03/1998,102,A,J,K,7,
08/03/1998,103,K,Q,Q,9,
08/03/1998,104,9,Q,K,7,
09/03/1998,105,9,8,10,Q,
09/03/1998,106,10,10,10,J,
10/03/1998,107,7,9,9,7,
10/03/1998,108,7,Q,J,K,
11/03/1998,109,9,J,A,J,
11/03/1998,110,7,K,9,7,
12/03/1998,111,K,7,J,A,
12/03/1998,112,K,Q,7,K,
13/03/1998,113,8,K,7,9,
15/03/1998,114,8,9,9,Q,
15/03/1998,115,10,9,A,A,
16/03/1998,116,9,7,J,K,
16/03/1998,117,9,8,K,K,
17/03/1998,118,10,J,Q,8,
17/03/1998,119,7,7,J,7,
18/03/1998,120,7,10,9,9,
18/03/1998,121,8,10,10,8,
19/03/1998,122,7,Q,7,K,
19/03/1998,123,8,9,K,J,
20/03/1998,124,10,K,10,9,
22/03/1998,125,Q,8,10,J,
22/03/1998,126,7,K,J,8,
23/03/1998,127,J,K,7,8,
23/03/1998,128,8,7,8,8,
24/03/1998,129,10,9,7,7,
24/03/1998,130,8,7,A,J,
25/03/1998,131,Q,J,7,K,
25/03/1998,132,8,A,9,A,
26/03/1998,133,J,J,J,J,
26/03/1998,134,7,A,J,A,
27/03/1998,135,Q,Q,A,8,
29/03/1998,136,K,K,A,Q,
29/03/1998,137,Q,10,9,A,
30/03/1998,138,8,A,10,9,
30/03/1998,139,8,J,J,Q,
31/03/1998,140,K,Q,K,9,
31/03/1998,141,A,8,J,Q,
01/04/1998,142,K,J,J,Q,
01/04/1998,143,9,Q,Q,9,
02/04/1998,144,8,Q,7,9,
02/04/1998,145,A,Q,K,9,
03/04/1998,146,Q,K,7,7,
05/04/1998,147,10,K,7,7,
05/04/1998,148,10,10,10,10,
06/04/1998,149,J,J,10,7,
06/04/1998,150,A,J,9,Q,
07/04/1998,151,K,7,Q,J,
07/04/1998,152,7,9,A,9,
08/04/1998,153,10,J,Q,Q,
08/04/1998,154,10,A,K,8,
09/04/1998,155,9,10,8,10,
09/04/1998,156,J,Q,Q,K,
10/04/1998,157,J,9,A,J,
12/04/1998,158,J,7,9,J,
12/04/1998,159,A,J,7,K,
13/04/1998,160,J,K,10,7,
13/04/1998,161,9,A,Q,9,
14/04/1998,162,9,Q,7,A,
14/04/1998,163,A,10,J,A,
15/04/1998,164,K,A,J,K,
15/04/1998,165,A,A,7,8,
16/04/1998,166,8,J,Q,7,
19/04/1998,167,Q,10,10,A,
19/04/1998,168,A,7,Q,A,
20/04/1998,169,9,10,10,K,
20/04/1998,170,K,9,8,K,
21/04/1998,171,K,10,J,K,
21/04/1998,172,7,Q,10,Q,
22/04/1998,173,9,8,10,8,
22/04/1998,174,7,K,Q,K,
23/04/1998,175,10,9,9,K,
