תאריך,הגרלה,תלתן,יהלום,לב,עלה
18/12/2005,13714,K,10,K,10,
18/12/2005,13715,Q,J,10,10,
18/12/2005,13716,7,Q,Q,K,
18/12/2005,13717,Q,Q,Q,J,
19/12/2005,13718,A,10,8,A,
19/12/2005,13719,J,9,9,10,
19/12/2005,13720,10,10,A,J,
19/12/2005,13721,K,7,Q,J,
19/12/2005,13722,7,A,9,9,
19/12/2005,13723,K,9,7,J,
20/12/2005,13724,J,9,9,7,
20/12/2005,13725,A,8,10,10,
20/12/2005,13726,A,7,K,9,
20/12/2005,13727,K,7,A,10,
20/12/2005,13728,8,8,K,Q,
20/12/2005,13729,8,Q,7,9,
21/12/2005,13730,7,K,J,7,
21/12/2005,13731,A,9,K,7,
21/12/2005,13732,9,A,A,8,
21/12/2005,13733,A,K,K,K,
21/12/2005,13734,9,A,9,A,
21/12/2005,13735,10,J,J,Q,
22/12/2005,13736,A,K,J,9,
22/12/2005,13737,10,Q,K,A,
22/12/2005,13738,7,A,9,10,
22/12/2005,13739,K,7,7,A,
22/12/2005,13740,8,J,A,K,
22/12/2005,13741,K,10,8,8,
23/12/2005,13742,7,K,A,A,
23/12/2005,13743,9,A,9,K,
23/12/2005,13744,7,J,7,J,
24/12/2005,13745,A,K,9,7,
24/12/2005,13746,8,A,8,9,
25/12/2005,13747,K,9,K,Q,
25/12/2005,13748,10,K,Q,A,
25/12/2005,13749,9,K,Q,Q,
25/12/2005,13750,K,J,9,7,
25/12/2005,13751,7,K,A,K,
25/12/2005,13752,9,7,7,K,
26/12/2005,13753,8,8,J,Q,
26/12/2005,13754,8,Q,A,9,
26/12/2005,13755,8,10,9,J,
26/12/2005,13756,J,A,J,K,
26/12/2005,13757,Q,7,7,J,
26/12/2005,13758,J,9,K,7,
27/12/2005,13759,10,A,J,8,
27/12/2005,13760,Q,K,A,Q,
27/12/2005,13761,J,7,8,J,
27/12/2005,13762,7,10,K,7,
27/12/2005,13763,J,10,Q,K,
27/12/2005,13764,8,7,A,A,
28/12/2005,13765,9,K,10,Q,
28/12/2005,13766,A,J,Q,10,
28/12/2005,13767,A,J,A,10,
28/12/2005,13768,10,J,Q,J,
28/12/2005,13769,K,K,J,10,
28/12/2005,13770,8,9,10,8,
29/12/2005,13771,A,8,K,7,
29/12/2005,13772,K,10,7,8,
29/12/2005,13773,10,7,K,A,
29/12/2005,13774,K,10,K,7,
29/12/2005,13775,7,J,J,K,
29/12/2005,13776,A,10,7,10,
30/12/2005,13777,7,J,9,8,
30/12/2005,13778,9,7,J,8,
30/12/2005,13779,A,J,K,K,
31/12/2005,13780,10,A,7,9,
31/12/2005,13781,8,J,A,7,
01/01/2006,13782,J,10,10,Q,
01/01/2006,13783,10,Q,9,8,
01/01/2006,13784,K,7,10,7,
01/01/2006,13785,A,8,K,10,
01/01/2006,13786,9,J,9,7,
01/01/2006,13787,A,J,A,9,
02/01/2006,13788,10,Q,8,9,
02/01/2006,13789,8,K,K,9,
02/01/2006,13790,J,J,9,J,
02/01/2006,13791,J,J,A,Q,
02/01/2006,13792,J,A,7,8,
02/01/2006,13793,10,10,A,10,
03/01/2006,13794,J,A,Q,10,
03/01/2006,13795,9,A,J,8,
03/01/2006,13796,K,8,J,10,
03/01/2006,13797,10,K,J,7,
03/01/2006,13798,A,A,J,K,
03/01/2006,13799,9,Q,9,A,
04/01/2006,13800,8,K,9,J,
04/01/2006,13801,10,Q,J,Q,
04/01/2006,13802,10,7,10,J,
04/01/2006,13803,9,9,A,J,
04/01/2006,13804,9,8,9,10,
04/01/2006,13805,9,J,J,Q,
05/01/2006,13806,K,J,K,10,
05/01/2006,13807,J,J,9,9,
05/01/2006,13808,9,J,7,K,
05/01/2006,13809,9,10,K,10,
05/01/2006,13810,Q,A,K,8,
05/01/2006,13811,9,Q,Q,J,
06/01/2006,13812,7,8,K,K,
06/01/2006,13813,A,Q,7,8,
06/01/2006,13814,A,10,10,K,
07/01/2006,13815,J,10,Q,J,
07/01/2006,13816,J,8,7,A,
08/01/2006,13817,8,Q,10,A,
08/01/2006,13818,J,8,7,8,
08/01/2006,13819,7,8,Q,A,
08/01/2006,13820,A,J,10,10,
08/01/2006,13821,Q,A,8,A,
08/01/2006,13822,A,9,K,A,
09/01/2006,13823,A,9,A,A,
09/01/2006,13824,8,10,J,9,
09/01/2006,13825,9,J,K,Q,
09/01/2006,13826,Q,10,8,9,
09/01/2006,13827,10,7,J,J,
09/01/2006,13828,7,Q,Q,7,
10/01/2006,13829,9,8,9,7,
10/01/2006,13830,K,8,8,9,
10/01/2006,13831,8,8,Q,9,
10/01/2006,13832,10,7,K,9,
10/01/2006,13833,Q,A,10,J,
10/01/2006,13834,7,Q,Q,9,
11/01/2006,13835,8,7,K,9,
11/01/2006,13836,A,J,7,8,
11/01/2006,13837,Q,J,7,K,
11/01/2006,13838,K,9,K,J,
11/01/2006,13839,10,7,10,K,
11/01/2006,13840,K,A,8,J,
12/01/2006,13841,Q,A,10,7,
12/01/2006,13842,A,8,8,J,
12/01/2006,13843,7,J,8,9,
12/01/2006,13844,K,9,7,J,
12/01/2006,13845,Q,9,Q,K,
12/01/2006,13846,Q,7,A,J,
13/01/2006,13847,10,7,J,Q,
13/01/2006,13848,K,7,9,J,
13/01/2006,13849,Q,8,8,J,
14/01/2006,13850,8,A,K,9,
14/01/2006,13851,A,10,10,A,
15/01/2006,13852,J,Q,K,J,
15/01/2006,13853,J,Q,9,9,
15/01/2006,13854,J,Q,8,10,
15/01/2006,13855,J,J,9,8,
15/01/2006,13856,9,K,J,K,
15/01/2006,13857,K,9,9,10,
16/01/2006,13858,8,A,K,A,
16/01/2006,13859,7,10,K,8,
16/01/2006,13860,7,Q,A,9,
16/01/2006,13861,9,A,7,8,
16/01/2006,13862,A,A,7,Q,
16/01/2006,13863,J,10,7,10,
17/01/2006,13864,A,10,J,Q,
17/01/2006,13865,A,A,K,J,
17/01/2006,13866,Q,J,8,J,
17/01/2006,13867,A,Q,K,7,
17/01/2006,13868,9,8,10,Q,
17/01/2006,13869,9,J,7,7,
18/01/2006,13870,J,Q,K,J,
18/01/2006,13871,A,9,9,J,
18/01/2006,13872,8,10,K,J,
18/01/2006,13873,7,8,A,8,
18/01/2006,13874,8,10,8,J,
18/01/2006,13875,10,9,8,A,
19/01/2006,13876,9,10,10,8,
19/01/2006,13877,A,A,10,9,
19/01/2006,13878,K,8,A,10,
19/01/2006,13879,K,Q,Q,8,
19/01/2006,13880,A,10,A,A,
19/01/2006,13881,Q,A,7,K,
20/01/2006,13882,J,9,K,Q,
20/01/2006,13883,J,A,8,9,
20/01/2006,13884,J,7,Q,A,
21/01/2006,13885,7,8,Q,K,
21/01/2006,13886,A,10,Q,7,
22/01/2006,13887,J,K,9,8,
22/01/2006,13888,A,A,Q,8,
22/01/2006,13889,9,9,A,7,
22/01/2006,13890,A,J,J,J,
22/01/2006,13891,9,7,8,8,
22/01/2006,13892,9,Q,K,A,
23/01/2006,13893,A,K,Q,J,
23/01/2006,13894,K,Q,J,8,
23/01/2006,13895,7,A,Q,J,
23/01/2006,13896,7,10,A,K,
23/01/2006,13897,Q,8,8,Q,
23/01/2006,13898,10,8,7,K,
24/01/2006,13899,9,A,10,Q,
24/01/2006,13900,K,A,J,K,
24/01/2006,13901,8,Q,A,8,
24/01/2006,13902,A,A,A,7,
24/01/2006,13903,Q,A,8,9,
24/01/2006,13904,K,8,8,Q,
25/01/2006,13905,Q,10,8,10,
25/01/2006,13906,A,K,7,7,
25/01/2006,13907,A,Q,J,K,
25/01/2006,13908,Q,Q,J,8,
25/01/2006,13909,Q,7,7,8,
25/01/2006,13910,10,7,8,7,
26/01/2006,13911,7,J,7,8,
26/01/2006,13912,J,J,Q,J,
26/01/2006,13913,Q,9,J,8,
26/01/2006,13914,J,K,9,9,
26/01/2006,13915,A,10,9,Q,
26/01/2006,13916,J,8,K,10,
27/01/2006,13917,Q,9,9,7,
27/01/2006,13918,7,7,8,K,
27/01/2006,13919,7,J,10,8,
28/01/2006,13920,K,Q,A,10,
28/01/2006,13921,K,J,8,Q,
29/01/2006,13922,8,7,8,K,
29/01/2006,13923,K,Q,A,K,
29/01/2006,13924,J,A,A,K,
29/01/2006,13925,Q,K,8,9,
29/01/2006,13926,8,9,10,9,
29/01/2006,13927,7,K,A,9,
30/01/2006,13928,10,7,A,8,
30/01/2006,13929,7,A,K,10,
30/01/2006,13930,J,10,Q,7,
30/01/2006,13931,Q,A,J,J,
30/01/2006,13932,A,Q,A,7,
30/01/2006,13933,J,K,K,J,
31/01/2006,13934,Q,7,K,Q,
31/01/2006,13935,7,J,7,K,
31/01/2006,13936,10,Q,7,A,
31/01/2006,13937,8,A,A,J,
31/01/2006,13938,10,9,8,J,
31/01/2006,13939,J,9,Q,7,
01/02/2006,13940,K,K,9,7,
01/02/2006,13941,Q,9,A,9,
01/02/2006,13942,10,7,8,7,
01/02/2006,13943,Q,K,J,8,
01/02/2006,13944,A,Q,9,9,
01/02/2006,13945,K,A,Q,A,
02/02/2006,13946,8,10,J,Q,
02/02/2006,13947,K,Q,K,9,
02/02/2006,13948,8,J,9,10,
02/02/2006,13949,Q,7,10,A,
02/02/2006,13950,9,A,A,9,
02/02/2006,13951,J,K,Q,A,
03/02/2006,13952,7,7,8,8,
03/02/2006,13953,9,9,10,A,
03/02/2006,13954,10,A,J,K,
04/02/2006,13955,9,A,10,J,
04/02/2006,13956,K,8,9,8,
05/02/2006,13957,8,Q,Q,7,
05/02/2006,13958,7,A,9,8,
05/02/2006,13959,10,9,A,7,
05/02/2006,13960,K,8,A,7,
05/02/2006,13961,9,Q,J,K,
05/02/2006,13962,J,10,Q,J,
06/02/2006,13963,K,9,Q,9,
06/02/2006,13964,J,7,Q,8,
06/02/2006,13965,9,8,7,K,
06/02/2006,13966,10,A,10,K,
06/02/2006,13967,J,Q,9,A,
06/02/2006,13968,9,8,10,8,
07/02/2006,13969,A,7,K,Q,
07/02/2006,13970,8,8,10,8,
07/02/2006,13971,K,J,J,A,
07/02/2006,13972,A,7,A,8,
07/02/2006,13973,10,9,A,K,
07/02/2006,13974,9,9,A,A,
08/02/2006,13975,J,8,K,8,
08/02/2006,13976,A,9,J,J,
08/02/2006,13977,8,J,Q,8,
08/02/2006,13978,9,9,Q,Q,
08/02/2006,13979,9,7,10,8,
08/02/2006,13980,A,9,10,7,
09/02/2006,13981,K,Q,A,8,
09/02/2006,13982,A,10,8,J,
09/02/2006,13983,Q,Q,J,9,
09/02/2006,13984,K,J,7,9,
09/02/2006,13985,J,A,9,9,
09/02/2006,13986,J,10,J,9,
10/02/2006,13987,A,A,10,A,
10/02/2006,13988,9,7,K,K,
10/02/2006,13989,A,10,K,9,
11/02/2006,13990,10,8,A,Q,
11/02/2006,13991,7,J,9,A,
12/02/2006,13992,A,10,Q,K,
12/02/2006,13993,A,J,9,A,
12/02/2006,13994,8,10,8,K,
12/02/2006,13995,8,7,J,7,
12/02/2006,13996,J,10,Q,8,
12/02/2006,13997,10,9,J,A,
13/02/2006,13998,7,7,9,A,
13/02/2006,13999,K,7,A,Q,
13/02/2006,14000,10,7,J,10,
13/02/2006,14001,A,K,8,10,
13/02/2006,14002,J,K,K,7,
13/02/2006,14003,10,10,Q,7,
14/02/2006,14004,7,9,A,Q,
14/02/2006,14005,7,9,7,9,
14/02/2006,14006,Q,A,Q,9,
14/02/2006,14007,8,10,7,7,
14/02/2006,14008,J,J,K,K,
14/02/2006,14009,A,Q,J,10,
15/02/2006,14010,7,J,J,7,
15/02/2006,14011,10,A,10,10,
15/02/2006,14012,10,K,8,9,
15/02/2006,14013,8,K,10,J,
15/02/2006,14014,8,K,7,7,
15/02/2006,14015,A,8,9,9,
16/02/2006,14016,Q,Q,9,10,
16/02/2006,14017,7,9,8,8,
16/02/2006,14018,A,A,8,K,
16/02/2006,14019,A,8,A,8,
16/02/2006,14020,8,K,K,Q,
16/02/2006,14021,J,10,8,K,
17/02/2006,14022,9,J,Q,7,
17/02/2006,14023,7,J,10,9,
17/02/2006,14024,Q,10,9,J,
18/02/2006,14025,9,8,J,J,
18/02/2006,14026,K,J,J,10,
19/02/2006,14027,J,K,10,7,
19/02/2006,14028,A,A,7,9,
19/02/2006,14029,10,J,J,10,
19/02/2006,14030,A,10,K,A,
19/02/2006,14031,8,K,10,9,
19/02/2006,14032,8,8,J,7,
20/02/2006,14033,J,9,Q,Q,
20/02/2006,14034,Q,8,K,K,
20/02/2006,14035,8,7,10,A,
20/02/2006,14036,Q,A,Q,7,
20/02/2006,14037,K,10,7,Q,
20/02/2006,14038,Q,A,9,K,
21/02/2006,14039,J,A,8,K,
21/02/2006,14040,8,9,A,K,
21/02/2006,14041,8,8,10,J,
21/02/2006,14042,9,9,J,K,
21/02/2006,14043,8,9,10,K,
21/02/2006,14044,9,Q,8,8,
22/02/2006,14045,10,8,J,10,
22/02/2006,14046,K,Q,A,Q,
22/02/2006,14047,9,9,K,9,
22/02/2006,14048,7,K,8,K,
22/02/2006,14049,9,10,10,7,
22/02/2006,14050,10,Q,A,A,
23/02/2006,14051,8,10,10,J,
23/02/2006,14052,10,10,K,A,
23/02/2006,14053,9,A,A,8,
23/02/2006,14054,7,K,Q,A,
23/02/2006,14055,10,10,10,A,
23/02/2006,14056,9,10,7,Q,
24/02/2006,14057,8,K,9,J,
24/02/2006,14058,10,8,8,J,
24/02/2006,14059,Q,J,J,10,
25/02/2006,14060,J,K,7,7,
25/02/2006,14061,A,Q,Q,Q,
26/02/2006,14062,J,7,8,J,
26/02/2006,14063,J,10,Q,Q,
26/02/2006,14064,J,7,9,8,
26/02/2006,14065,Q,9,K,Q,
26/02/2006,14066,9,A,J,8,
26/02/2006,14067,A,Q,8,A,
27/02/2006,14068,8,10,A,10,
27/02/2006,14069,J,J,9,A,
27/02/2006,14070,K,9,A,10,
27/02/2006,14071,9,Q,8,8,
27/02/2006,14072,K,A,Q,J,
27/02/2006,14073,7,10,K,7,
28/02/2006,14074,9,7,10,J,
28/02/2006,14075,A,J,Q,7,
28/02/2006,14076,Q,Q,Q,10,
28/02/2006,14077,A,A,K,K,
28/02/2006,14078,9,7,K,Q,
28/02/2006,14079,9,K,10,10,
01/03/2006,14080,10,9,7,K,
01/03/2006,14081,A,Q,8,A,
01/03/2006,14082,9,9,7,J,
01/03/2006,14083,7,Q,Q,Q,
01/03/2006,14084,J,9,K,J,
01/03/2006,14085,10,J,K,Q,
02/03/2006,14086,Q,10,8,7,
02/03/2006,14087,9,J,9,9,
02/03/2006,14088,7,A,Q,Q,
02/03/2006,14089,A,10,A,9,
02/03/2006,14090,A,A,A,7,
02/03/2006,14091,J,J,Q,Q,
03/03/2006,14092,9,A,10,7,
03/03/2006,14093,K,K,A,J,
03/03/2006,14094,K,K,Q,9,
04/03/2006,14095,10,A,9,A,
04/03/2006,14096,9,A,Q,7,
05/03/2006,14097,Q,9,7,7,
05/03/2006,14098,Q,K,A,8,
05/03/2006,14099,Q,J,K,J,
05/03/2006,14100,9,A,10,K,
05/03/2006,14101,7,8,7,7,
05/03/2006,14102,A,A,7,9,
06/03/2006,14103,7,7,Q,9,
06/03/2006,14104,9,Q,Q,9,
06/03/2006,14105,8,7,J,J,
06/03/2006,14106,10,8,Q,J,
06/03/2006,14107,10,9,7,7,
06/03/2006,14108,Q,8,J,K,
07/03/2006,14109,9,J,10,J,
07/03/2006,14110,K,9,A,7,
07/03/2006,14111,7,J,Q,A,
07/03/2006,14112,K,K,7,10,
07/03/2006,14113,A,K,9,7,
07/03/2006,14114,10,K,8,9,
08/03/2006,14115,J,10,K,10,
08/03/2006,14116,A,J,7,8,
08/03/2006,14117,7,A,7,Q,
08/03/2006,14118,K,8,8,A,
08/03/2006,14119,J,A,7,K,
08/03/2006,14120,7,A,A,8,
09/03/2006,14121,K,K,J,8,
09/03/2006,14122,Q,7,K,7,
09/03/2006,14123,7,K,7,A,
09/03/2006,14124,A,A,Q,7,
09/03/2006,14125,9,J,J,J,
09/03/2006,14126,10,J,8,Q,
10/03/2006,14127,9,7,A,Q,
10/03/2006,14128,J,Q,7,8,
10/03/2006,14129,9,7,K,K,
11/03/2006,14130,A,A,9,K,
11/03/2006,14131,K,J,10,A,
12/03/2006,14132,A,J,8,7,
12/03/2006,14133,J,7,10,A,
12/03/2006,14134,J,K,10,8,
12/03/2006,14135,Q,10,Q,J,
12/03/2006,14136,J,9,10,10,
12/03/2006,14137,7,10,8,9,
13/03/2006,14138,A,A,9,J,
13/03/2006,14139,10,10,9,K,
13/03/2006,14140,8,8,7,A,
13/03/2006,14141,8,9,10,Q,
13/03/2006,14142,A,A,J,K,
13/03/2006,14143,Q,8,10,7,
14/03/2006,14144,A,K,9,10,
14/03/2006,14145,10,9,A,9,
14/03/2006,14146,8,J,A,10,
14/03/2006,14147,9,7,K,Q,
14/03/2006,14148,9,K,8,Q,
14/03/2006,14149,8,Q,10,K,
15/03/2006,14150,K,J,Q,8,
15/03/2006,14151,J,10,Q,Q,
15/03/2006,14152,K,10,7,Q,
15/03/2006,14153,K,10,A,9,
15/03/2006,14154,9,A,K,8,
15/03/2006,14155,9,K,Q,9,
16/03/2006,14156,7,Q,9,7,
16/03/2006,14157,A,Q,K,7,
16/03/2006,14158,8,7,K,A,
16/03/2006,14159,Q,10,K,9,
16/03/2006,14160,J,A,Q,7,
16/03/2006,14161,A,Q,K,A,
17/03/2006,14162,10,Q,8,Q,
17/03/2006,14163,7,Q,9,7,
17/03/2006,14164,9,9,10,7,
18/03/2006,14165,A,A,10,7,
18/03/2006,14166,K,7,8,7,
19/03/2006,14167,Q,J,7,7,
19/03/2006,14168,A,9,7,10,
19/03/2006,14169,10,8,10,8,
19/03/2006,14170,K,Q,10,Q,
19/03/2006,14171,A,10,7,10,
19/03/2006,14172,J,Q,K,9,
20/03/2006,14173,J,8,10,K,
20/03/2006,14174,8,9,10,9,
20/03/2006,14175,J,K,10,10,
20/03/2006,14176,K,A,A,Q,
20/03/2006,14177,8,J,J,K,
20/03/2006,14178,10,Q,10,K,
21/03/2006,14179,J,K,10,K,
21/03/2006,14180,J,9,10,J,
21/03/2006,14181,7,J,10,8,
21/03/2006,14182,K,Q,Q,J,
21/03/2006,14183,10,A,7,10,
21/03/2006,14184,10,A,J,J,
22/03/2006,14185,A,Q,9,K,
22/03/2006,14186,A,10,K,J,
22/03/2006,14187,J,9,7,9,
22/03/2006,14188,Q,7,9,9,
22/03/2006,14189,9,J,10,K,
22/03/2006,14190,10,10,K,10,
23/03/2006,14191,J,A,8,K,
23/03/2006,14192,9,10,K,Q,
23/03/2006,14193,8,A,10,K,
23/03/2006,14194,K,K,J,9,
23/03/2006,14195,J,8,K,10,
23/03/2006,14196,Q,A,10,A,
24/03/2006,14197,Q,10,A,9,
24/03/2006,14198,Q,9,10,7,
24/03/2006,14199,8,7,8,7,
25/03/2006,14200,Q,8,K,A,
25/03/2006,14201,J,10,9,8,
26/03/2006,14202,K,J,J,A,
26/03/2006,14203,9,7,Q,7,
26/03/2006,14204,J,A,9,J,
26/03/2006,14205,Q,K,7,9,
26/03/2006,14206,8,Q,J,7,
26/03/2006,14207,10,J,7,10,
27/03/2006,14208,9,Q,J,A,
27/03/2006,14209,J,10,9,A,
27/03/2006,14210,A,J,Q,10,
27/03/2006,14211,7,K,9,10,
27/03/2006,14212,K,K,10,J,
27/03/2006,14213,J,J,Q,10,
28/03/2006,14214,K,A,9,A,
28/03/2006,14215,9,K,9,K,
28/03/2006,14216,A,9,7,K,
28/03/2006,14217,10,7,10,7,
28/03/2006,14218,7,8,9,K,
28/03/2006,14219,J,8,J,K,
29/03/2006,14220,A,A,J,Q,
29/03/2006,14221,9,10,J,8,
29/03/2006,14222,10,K,A,9,
29/03/2006,14223,8,10,J,7,
29/03/2006,14224,Q,J,9,Q,
29/03/2006,14225,Q,8,K,J,
30/03/2006,14226,A,Q,7,J,
30/03/2006,14227,K,Q,9,J,
30/03/2006,14228,8,7,J,7,
30/03/2006,14229,A,8,K,K,
30/03/2006,14230,J,Q,10,10,
30/03/2006,14231,10,K,J,Q,
31/03/2006,14232,A,10,J,A,
31/03/2006,14233,10,9,8,10,
31/03/2006,14234,J,7,8,10,
01/04/2006,14235,7,9,Q,K,
01/04/2006,14236,9,9,A,9,
02/04/2006,14237,7,K,K,J,
02/04/2006,14238,7,10,10,J,
02/04/2006,14239,A,J,10,Q,
02/04/2006,14240,10,K,A,J,
02/04/2006,14241,Q,A,7,10,
02/04/2006,14242,8,8,8,Q,
03/04/2006,14243,J,K,J,K,
03/04/2006,14244,10,8,7,10,
03/04/2006,14245,7,10,A,K,
03/04/2006,14246,10,7,K,8,
03/04/2006,14247,7,7,7,Q,
03/04/2006,14248,8,Q,7,9,
04/04/2006,14249,10,K,8,9,
04/04/2006,14250,10,K,10,Q,
04/04/2006,14251,A,K,J,J,
04/04/2006,14252,Q,10,7,8,
04/04/2006,14253,K,7,J,10,
04/04/2006,14254,7,J,J,8,
05/04/2006,14255,7,A,7,9,
05/04/2006,14256,9,8,10,Q,
05/04/2006,14257,K,J,J,J,
05/04/2006,14258,K,A,10,10,
05/04/2006,14259,K,8,K,A,
05/04/2006,14260,A,J,A,J,
06/04/2006,14261,10,10,9,9,
06/04/2006,14262,8,10,8,9,
06/04/2006,14263,8,Q,7,K,
06/04/2006,14264,A,8,A,8,
06/04/2006,14265,A,A,8,7,
06/04/2006,14266,9,7,Q,J,
07/04/2006,14267,7,J,Q,10,
07/04/2006,14268,K,K,10,Q,
07/04/2006,14269,K,K,7,7,
08/04/2006,14270,J,10,J,J,
08/04/2006,14271,A,A,7,10,
09/04/2006,14272,8,J,K,Q,
09/04/2006,14273,10,K,J,10,
09/04/2006,14274,9,8,10,J,
09/04/2006,14275,9,7,7,Q,
09/04/2006,14276,K,9,8,Q,
09/04/2006,14277,7,Q,7,9,
10/04/2006,14278,J,J,A,10,
10/04/2006,14279,8,K,Q,10,
10/04/2006,14280,8,8,Q,A,
10/04/2006,14281,8,7,A,8,
10/04/2006,14282,A,10,K,Q,
10/04/2006,14283,K,A,K,8,
11/04/2006,14284,Q,K,A,A,
11/04/2006,14285,7,10,Q,A,
11/04/2006,14286,Q,Q,8,7,
11/04/2006,14287,7,K,10,10,
11/04/2006,14288,Q,K,10,10,
11/04/2006,14289,K,Q,Q,8,
12/04/2006,14290,7,J,Q,A,
12/04/2006,14291,10,K,7,K,
12/04/2006,14292,K,8,10,K,
13/04/2006,14293,J,K,K,7,
13/04/2006,14294,7,7,J,A,
14/04/2006,14295,8,10,8,A,
14/04/2006,14296,7,8,K,K,
14/04/2006,14297,8,10,K,10,
15/04/2006,14298,9,K,7,10,
15/04/2006,14299,9,Q,9,8,
16/04/2006,14300,Q,7,10,K,
16/04/2006,14301,8,Q,10,7,
16/04/2006,14302,K,10,Q,K,
16/04/2006,14303,A,K,J,9,
16/04/2006,14304,9,A,7,K,
16/04/2006,14305,Q,8,Q,9,
17/04/2006,14306,J,8,J,K,
17/04/2006,14307,K,8,10,J,
17/04/2006,14308,8,10,Q,7,
17/04/2006,14309,10,9,Q,A,
17/04/2006,14310,9,8,7,A,
17/04/2006,14311,10,8,10,7,
18/04/2006,14312,K,A,J,Q,
18/04/2006,14313,8,A,Q,10,
18/04/2006,14314,8,8,10,K,
19/04/2006,14315,Q,K,J,9,
19/04/2006,14316,7,A,J,A,
20/04/2006,14317,7,7,7,Q,
20/04/2006,14318,8,9,K,A,
20/04/2006,14319,8,7,J,9,
20/04/2006,14320,A,K,10,9,
20/04/2006,14321,K,10,9,J,
20/04/2006,14322,Q,J,Q,K,
21/04/2006,14323,Q,K,Q,J,
21/04/2006,14324,7,9,8,Q,
21/04/2006,14325,8,8,J,8,
22/04/2006,14326,10,A,A,10,
22/04/2006,14327,10,Q,Q,9,
23/04/2006,14328,7,Q,A,8,
23/04/2006,14329,9,8,8,8,
23/04/2006,14330,Q,9,9,J,
23/04/2006,14331,10,10,7,9,
23/04/2006,14332,A,A,J,A,
23/04/2006,14333,J,K,8,Q,
24/04/2006,14334,Q,Q,J,9,
24/04/2006,14335,A,A,K,8,
24/04/2006,14336,K,9,8,9,
24/04/2006,14337,A,Q,8,J,
24/04/2006,14338,10,A,J,8,
25/04/2006,14339,J,A,K,9,
25/04/2006,14340,K,K,8,9,
26/04/2006,14341,Q,9,Q,J,
26/04/2006,14342,7,7,Q,10,
26/04/2006,14343,Q,A,7,A,
26/04/2006,14344,K,7,10,A,
26/04/2006,14345,10,7,8,7,
26/04/2006,14346,8,8,10,A,
27/04/2006,14347,K,Q,J,10,
27/04/2006,14348,K,8,A,9,
27/04/2006,14349,10,A,7,9,
27/04/2006,14350,K,7,8,Q,
27/04/2006,14351,8,J,Q,A,
27/04/2006,14352,7,7,A,J,
28/04/2006,14353,10,Q,Q,K,
28/04/2006,14354,10,8,9,8,
28/04/2006,14355,J,7,7,10,
29/04/2006,14356,Q,K,Q,8,
29/04/2006,14357,8,10,A,J,
30/04/2006,14358,10,K,9,A,
30/04/2006,14359,8,7,10,J,
30/04/2006,14360,A,K,7,8,
30/04/2006,14361,K,J,8,K,
30/04/2006,14362,8,Q,J,K,
30/04/2006,14363,K,J,J,A,
01/05/2006,14364,A,A,K,A,
01/05/2006,14365,8,10,8,9,
01/05/2006,14366,Q,Q,8,8,
01/05/2006,14367,10,8,9,Q,
01/05/2006,14368,10,9,A,7,
02/05/2006,14369,K,A,8,7,
02/05/2006,14370,10,J,9,8,
03/05/2006,14371,K,A,K,10,
03/05/2006,14372,J,9,A,Q,
03/05/2006,14373,K,Q,9,A,
03/05/2006,14374,J,Q,J,7,
03/05/2006,14375,9,9,10,J,
03/05/2006,14376,Q,7,7,10,
04/05/2006,14377,J,A,8,J,
04/05/2006,14378,J,10,K,9,
04/05/2006,14379,9,K,7,9,
04/05/2006,14380,A,9,Q,10,
04/05/2006,14381,10,K,J,9,
04/05/2006,14382,Q,8,K,7,
05/05/2006,14383,K,Q,Q,9,
05/05/2006,14384,8,7,8,K,
05/05/2006,14385,Q,A,A,7,
06/05/2006,14386,8,K,J,7,
06/05/2006,14387,10,7,8,J,
07/05/2006,14388,10,J,10,J,
07/05/2006,14389,7,9,10,A,
07/05/2006,14390,K,Q,7,9,
07/05/2006,14391,Q,A,9,Q,
07/05/2006,14392,9,Q,10,9,
07/05/2006,14393,A,7,9,10,
08/05/2006,14394,7,A,9,A,
08/05/2006,14395,K,8,7,8,
08/05/2006,14396,K,10,9,7,
08/05/2006,14397,Q,A,A,8,
08/05/2006,14398,Q,J,7,Q,
08/05/2006,14399,7,7,7,7,
09/05/2006,14400,9,A,J,10,
09/05/2006,14401,A,9,K,10,
09/05/2006,14402,K,J,Q,8,
09/05/2006,14403,7,8,8,9,
09/05/2006,14404,Q,K,7,K,
09/05/2006,14405,J,J,10,A,
10/05/2006,14406,K,9,8,9,
10/05/2006,14407,J,10,J,Q,
10/05/2006,14408,9,A,10,A,
10/05/2006,14409,J,J,7,J,
10/05/2006,14410,8,Q,A,J,
10/05/2006,14411,K,J,J,8,
11/05/2006,14412,A,Q,9,A,
11/05/2006,14413,9,J,A,Q,
11/05/2006,14414,10,K,A,10,
11/05/2006,14415,J,7,8,8,
11/05/2006,14416,Q,Q,Q,Q,
11/05/2006,14417,9,Q,K,9,
12/05/2006,14418,Q,9,7,9,
12/05/2006,14419,Q,8,A,10,
12/05/2006,14420,J,J,Q,A,
13/05/2006,14421,8,K,Q,9,
13/05/2006,14422,K,8,7,9,
14/05/2006,14423,10,9,8,10,
14/05/2006,14424,A,7,10,K,
14/05/2006,14425,10,7,10,Q,
14/05/2006,14426,J,A,7,10,
14/05/2006,14427,7,7,K,8,
14/05/2006,14428,J,K,7,9,
15/05/2006,14429,K,7,8,J,
15/05/2006,14430,J,Q,A,10,
