תאריך,הגרלה,תלתן,יהלום,לב,עלה
02/06/2016,33715,7,Q,A,K,
02/06/2016,33716,K,Q,7,J,
02/06/2016,33717,10,9,8,8,
03/06/2016,33718,7,A,8,J,
03/06/2016,33719,A,10,K,A,
03/06/2016,33720,7,A,J,J,
04/06/2016,33721,9,K,9,7,
04/06/2016,33722,Q,J,7,A,
05/06/2016,33723,8,9,K,A,
05/06/2016,33724,A,8,K,8,
05/06/2016,33725,A,8,J,J,
05/06/2016,33726,J,Q,K,Q,
05/06/2016,33727,K,Q,Q,K,
05/06/2016,33728,K,A,Q,9,
05/06/2016,33729,8,10,7,K,
06/06/2016,33730,Q,A,7,A,
06/06/2016,33731,9,Q,Q,A,
06/06/2016,33732,8,9,7,9,
06/06/2016,33733,8,8,10,J,
06/06/2016,33734,Q,Q,J,A,
06/06/2016,33735,8,J,7,10,
06/06/2016,33736,8,10,J,8,
07/06/2016,33737,8,7,J,J,
07/06/2016,33738,10,9,A,Q,
07/06/2016,33739,A,7,K,K,
07/06/2016,33740,7,K,7,A,
07/06/2016,33741,8,7,Q,J,
07/06/2016,33742,K,8,Q,10,
07/06/2016,33743,K,7,10,A,
08/06/2016,33744,7,7,Q,A,
08/06/2016,33745,7,J,K,J,
08/06/2016,33746,A,K,7,10,
08/06/2016,33747,7,K,A,10,
08/06/2016,33748,9,J,J,7,
08/06/2016,33749,8,7,Q,Q,
08/06/2016,33750,K,10,Q,Q,
09/06/2016,33751,7,7,9,7,
09/06/2016,33752,A,7,8,8,
09/06/2016,33753,10,Q,9,7,
09/06/2016,33754,K,7,K,K,
09/06/2016,33755,8,Q,8,9,
09/06/2016,33756,10,8,9,K,
09/06/2016,33757,9,10,J,J,
10/06/2016,33758,8,10,9,7,
10/06/2016,33759,8,K,9,8,
10/06/2016,33760,Q,Q,8,10,
12/06/2016,33761,J,K,Q,A,
12/06/2016,33762,J,7,9,8,
13/06/2016,33763,9,K,K,7,
13/06/2016,33764,7,10,9,J,
13/06/2016,33765,J,K,Q,7,
13/06/2016,33766,Q,7,10,8,
13/06/2016,33767,10,Q,7,Q,
13/06/2016,33768,7,7,A,9,
13/06/2016,33769,A,7,7,A,
14/06/2016,33770,7,8,7,J,
14/06/2016,33771,J,7,Q,10,
14/06/2016,33772,A,10,10,8,
14/06/2016,33773,9,10,A,8,
14/06/2016,33774,9,K,K,10,
14/06/2016,33775,8,7,K,9,
14/06/2016,33776,7,Q,K,10,
15/06/2016,33777,10,10,Q,A,
15/06/2016,33778,Q,9,Q,9,
15/06/2016,33779,8,K,7,8,
15/06/2016,33780,8,Q,9,A,
15/06/2016,33781,J,K,K,J,
15/06/2016,33782,Q,10,9,J,
15/06/2016,33783,K,10,J,J,
16/06/2016,33784,K,9,J,7,
16/06/2016,33785,K,Q,Q,A,
16/06/2016,33786,J,10,K,Q,
16/06/2016,33787,7,8,A,A,
16/06/2016,33788,10,A,7,A,
16/06/2016,33789,7,7,J,9,
16/06/2016,33790,7,A,K,8,
17/06/2016,33791,A,9,J,9,
17/06/2016,33792,9,Q,9,8,
17/06/2016,33793,J,7,10,8,
18/06/2016,33794,8,Q,Q,J,
18/06/2016,33795,10,10,J,8,
19/06/2016,33796,Q,7,J,J,
19/06/2016,33797,A,10,7,Q,
19/06/2016,33798,Q,Q,7,A,
19/06/2016,33799,J,7,K,9,
19/06/2016,33800,8,7,Q,K,
19/06/2016,33801,J,7,K,A,
19/06/2016,33802,9,9,K,7,
20/06/2016,33803,A,Q,Q,Q,
20/06/2016,33804,A,K,A,7,
20/06/2016,33805,A,7,9,9,
20/06/2016,33806,10,A,K,7,
20/06/2016,33807,J,A,8,10,
20/06/2016,33808,10,J,9,7,
20/06/2016,33809,10,Q,K,J,
21/06/2016,33810,7,A,7,9,
21/06/2016,33811,8,A,K,7,
21/06/2016,33812,8,J,K,K,
21/06/2016,33813,9,10,Q,J,
21/06/2016,33814,K,10,Q,J,
21/06/2016,33815,10,Q,9,K,
21/06/2016,33816,A,10,8,7,
22/06/2016,33817,J,8,8,9,
22/06/2016,33818,9,7,Q,A,
22/06/2016,33819,Q,7,8,A,
22/06/2016,33820,A,10,Q,9,
22/06/2016,33821,Q,7,J,7,
22/06/2016,33822,10,Q,A,A,
22/06/2016,33823,A,9,9,9,
23/06/2016,33824,K,9,10,A,
23/06/2016,33825,Q,7,8,9,
23/06/2016,33826,K,K,9,K,
23/06/2016,33827,A,9,10,A,
23/06/2016,33828,8,8,7,Q,
23/06/2016,33829,7,K,7,K,
23/06/2016,33830,8,J,A,10,
24/06/2016,33831,K,A,A,8,
24/06/2016,33832,A,Q,10,Q,
24/06/2016,33833,8,7,K,J,
25/06/2016,33834,7,Q,9,K,
25/06/2016,33835,Q,9,A,A,
26/06/2016,33836,7,J,8,10,
26/06/2016,33837,10,10,10,J,
26/06/2016,33838,K,9,10,8,
26/06/2016,33839,8,A,8,A,
26/06/2016,33840,K,8,A,J,
26/06/2016,33841,9,9,J,K,
26/06/2016,33842,8,K,K,9,
27/06/2016,33843,7,Q,7,Q,
27/06/2016,33844,7,K,K,A,
27/06/2016,33845,K,J,A,A,
27/06/2016,33846,Q,9,9,Q,
27/06/2016,33847,K,9,J,Q,
27/06/2016,33848,A,8,7,Q,
27/06/2016,33849,9,8,10,J,
28/06/2016,33850,9,9,7,9,
28/06/2016,33851,A,8,Q,7,
28/06/2016,33852,7,9,A,10,
28/06/2016,33853,7,K,A,8,
28/06/2016,33854,Q,7,10,Q,
28/06/2016,33855,A,8,Q,K,
28/06/2016,33856,8,7,10,Q,
29/06/2016,33857,9,Q,J,J,
29/06/2016,33858,A,8,J,K,
29/06/2016,33859,A,Q,9,J,
29/06/2016,33860,Q,7,K,7,
29/06/2016,33861,7,J,K,9,
29/06/2016,33862,Q,Q,10,8,
29/06/2016,33863,Q,8,J,A,
30/06/2016,33864,J,Q,A,A,
30/06/2016,33865,7,7,A,9,
30/06/2016,33866,8,Q,Q,Q,
30/06/2016,33867,J,K,Q,A,
30/06/2016,33868,J,10,7,J,
30/06/2016,33869,A,7,10,8,
30/06/2016,33870,10,K,K,7,
01/07/2016,33871,Q,J,9,9,
01/07/2016,33872,J,A,Q,8,
01/07/2016,33873,10,J,9,10,
02/07/2016,33874,Q,10,8,10,
02/07/2016,33875,J,J,J,A,
03/07/2016,33876,A,A,K,Q,
03/07/2016,33877,8,9,7,Q,
03/07/2016,33878,10,10,7,8,
03/07/2016,33879,J,Q,K,9,
03/07/2016,33880,K,7,7,7,
03/07/2016,33881,Q,7,7,K,
03/07/2016,33882,A,10,8,10,
04/07/2016,33883,7,7,10,J,
04/07/2016,33884,J,9,Q,J,
04/07/2016,33885,9,8,7,8,
04/07/2016,33886,J,J,A,7,
04/07/2016,33887,A,Q,A,9,
04/07/2016,33888,A,10,J,9,
04/07/2016,33889,7,Q,Q,A,
05/07/2016,33890,A,J,J,8,
05/07/2016,33891,J,J,Q,J,
05/07/2016,33892,10,K,10,K,
05/07/2016,33893,7,10,A,K,
05/07/2016,33894,K,A,K,9,
05/07/2016,33895,A,8,K,8,
05/07/2016,33896,10,10,10,7,
06/07/2016,33897,8,9,J,K,
06/07/2016,33898,10,7,A,10,
06/07/2016,33899,9,J,7,K,
06/07/2016,33900,K,J,J,J,
06/07/2016,33901,Q,Q,9,Q,
06/07/2016,33902,J,A,9,A,
06/07/2016,33903,Q,8,K,K,
07/07/2016,33904,10,9,A,J,
07/07/2016,33905,A,9,8,J,
07/07/2016,33906,Q,9,A,9,
07/07/2016,33907,8,J,10,10,
07/07/2016,33908,7,8,J,9,
07/07/2016,33909,J,7,9,K,
07/07/2016,33910,K,Q,A,Q,
08/07/2016,33911,A,A,Q,8,
08/07/2016,33912,7,8,A,J,
08/07/2016,33913,10,Q,A,8,
09/07/2016,33914,8,Q,A,J,
09/07/2016,33915,9,7,A,8,
10/07/2016,33916,K,J,10,8,
10/07/2016,33917,J,9,J,Q,
10/07/2016,33918,A,K,7,8,
10/07/2016,33919,J,10,K,9,
10/07/2016,33920,J,9,8,Q,
10/07/2016,33921,A,Q,A,9,
10/07/2016,33922,10,K,A,9,
11/07/2016,33923,A,9,Q,9,
11/07/2016,33924,7,J,A,9,
11/07/2016,33925,8,J,A,9,
11/07/2016,33926,J,9,Q,10,
11/07/2016,33927,Q,10,J,K,
11/07/2016,33928,8,A,9,A,
11/07/2016,33929,10,8,9,Q,
12/07/2016,33930,7,7,9,9,
12/07/2016,33931,A,9,8,10,
12/07/2016,33932,8,9,J,7,
12/07/2016,33933,Q,9,10,J,
12/07/2016,33934,J,8,Q,J,
12/07/2016,33935,A,7,K,8,
12/07/2016,33936,9,10,10,10,
13/07/2016,33937,9,9,8,10,
13/07/2016,33938,8,7,10,9,
13/07/2016,33939,Q,Q,J,7,
13/07/2016,33940,10,A,8,8,
13/07/2016,33941,9,K,8,10,
13/07/2016,33942,A,K,J,8,
13/07/2016,33943,7,10,9,9,
14/07/2016,33944,K,J,Q,8,
14/07/2016,33945,K,8,9,10,
14/07/2016,33946,Q,A,8,J,
14/07/2016,33947,10,A,9,7,
14/07/2016,33948,7,7,10,Q,
14/07/2016,33949,8,9,A,J,
14/07/2016,33950,7,K,J,J,
15/07/2016,33951,A,J,9,9,
15/07/2016,33952,7,Q,7,9,
15/07/2016,33953,J,J,9,J,
16/07/2016,33954,8,Q,A,J,
16/07/2016,33955,10,J,A,Q,
17/07/2016,33956,7,8,Q,Q,
17/07/2016,33957,J,K,8,9,
17/07/2016,33958,10,Q,A,10,
17/07/2016,33959,J,10,K,7,
17/07/2016,33960,J,K,Q,9,
17/07/2016,33961,Q,K,9,A,
17/07/2016,33962,7,10,K,10,
18/07/2016,33963,8,8,10,8,
18/07/2016,33964,10,8,J,A,
18/07/2016,33965,K,9,8,J,
18/07/2016,33966,9,8,Q,7,
18/07/2016,33967,8,K,K,10,
18/07/2016,33968,9,J,10,J,
18/07/2016,33969,10,K,7,Q,
19/07/2016,33970,8,7,9,J,
19/07/2016,33971,7,9,7,8,
19/07/2016,33972,8,7,7,10,
19/07/2016,33973,Q,Q,9,A,
19/07/2016,33974,10,9,K,9,
19/07/2016,33975,7,K,A,9,
19/07/2016,33976,9,Q,J,8,
20/07/2016,33977,J,7,10,J,
20/07/2016,33978,7,A,8,A,
20/07/2016,33979,10,9,9,8,
20/07/2016,33980,10,A,9,J,
20/07/2016,33981,K,K,10,A,
20/07/2016,33982,9,Q,9,9,
20/07/2016,33983,10,K,K,8,
21/07/2016,33984,10,9,8,8,
21/07/2016,33985,K,7,J,8,
21/07/2016,33986,Q,10,7,K,
21/07/2016,33987,7,Q,J,7,
21/07/2016,33988,Q,Q,J,A,
21/07/2016,33989,9,Q,8,K,
21/07/2016,33990,8,K,A,9,
22/07/2016,33991,7,9,A,7,
22/07/2016,33992,K,8,Q,8,
22/07/2016,33993,10,Q,10,9,
23/07/2016,33994,K,10,K,10,
23/07/2016,33995,9,8,9,K,
24/07/2016,33996,Q,Q,9,10,
24/07/2016,33997,Q,8,9,K,
24/07/2016,33998,J,Q,10,K,
24/07/2016,33999,8,J,7,10,
24/07/2016,34000,A,9,7,7,
24/07/2016,34001,A,7,7,8,
24/07/2016,34002,9,K,K,Q,
25/07/2016,34003,7,Q,9,A,
25/07/2016,34004,A,K,8,Q,
25/07/2016,34005,8,10,A,K,
25/07/2016,34006,K,8,8,K,
25/07/2016,34007,10,Q,10,Q,
25/07/2016,34008,9,A,J,8,
25/07/2016,34009,K,9,K,8,
26/07/2016,34010,Q,8,8,8,
26/07/2016,34011,8,A,A,J,
26/07/2016,34012,A,10,7,10,
26/07/2016,34013,A,9,9,9,
26/07/2016,34014,Q,K,8,J,
26/07/2016,34015,10,8,10,K,
26/07/2016,34016,K,K,10,7,
27/07/2016,34017,9,10,K,J,
27/07/2016,34018,8,7,7,7,
27/07/2016,34019,9,J,A,J,
27/07/2016,34020,7,J,A,7,
27/07/2016,34021,A,7,Q,10,
27/07/2016,34022,7,Q,J,J,
27/07/2016,34023,8,7,8,10,
28/07/2016,34024,Q,7,Q,8,
28/07/2016,34025,A,J,A,10,
28/07/2016,34026,10,J,7,Q,
28/07/2016,34027,J,7,Q,K,
28/07/2016,34028,7,7,J,J,
28/07/2016,34029,8,8,9,Q,
28/07/2016,34030,Q,7,J,10,
29/07/2016,34031,K,K,8,7,
29/07/2016,34032,J,A,K,K,
29/07/2016,34033,Q,J,K,9,
30/07/2016,34034,9,10,Q,Q,
30/07/2016,34035,K,9,J,9,
31/07/2016,34036,8,K,Q,J,
31/07/2016,34037,7,9,J,10,
31/07/2016,34038,7,A,7,8,
31/07/2016,34039,A,A,9,7,
31/07/2016,34040,9,10,7,K,
31/07/2016,34041,Q,J,J,Q,
31/07/2016,34042,8,J,8,A,
01/08/2016,34043,A,8,7,7,
01/08/2016,34044,10,9,9,9,
01/08/2016,34045,8,J,8,Q,
01/08/2016,34046,A,Q,A,A,
01/08/2016,34047,10,K,A,Q,
01/08/2016,34048,K,Q,8,J,
01/08/2016,34049,8,9,Q,Q,
02/08/2016,34050,J,J,Q,K,
02/08/2016,34051,A,K,7,K,
02/08/2016,34052,9,Q,Q,J,
02/08/2016,34053,7,9,9,A,
02/08/2016,34054,Q,J,8,8,
02/08/2016,34055,A,7,7,A,
02/08/2016,34056,10,A,10,A,
03/08/2016,34057,9,Q,Q,7,
03/08/2016,34058,A,8,8,10,
03/08/2016,34059,Q,K,10,10,
03/08/2016,34060,8,A,10,9,
03/08/2016,34061,Q,Q,Q,K,
03/08/2016,34062,A,J,A,J,
03/08/2016,34063,7,7,K,7,
04/08/2016,34064,9,K,K,10,
04/08/2016,34065,7,9,Q,8,
04/08/2016,34066,7,7,K,8,
04/08/2016,34067,10,A,9,9,
04/08/2016,34068,8,K,8,8,
04/08/2016,34069,8,J,A,9,
04/08/2016,34070,7,A,K,A,
05/08/2016,34071,9,A,A,K,
05/08/2016,34072,7,J,Q,7,
05/08/2016,34073,K,7,10,7,
06/08/2016,34074,9,8,J,10,
06/08/2016,34075,A,7,9,A,
07/08/2016,34076,Q,9,A,7,
07/08/2016,34077,J,9,A,8,
07/08/2016,34078,9,8,9,8,
07/08/2016,34079,Q,J,8,Q,
07/08/2016,34080,A,9,9,7,
07/08/2016,34081,K,8,K,8,
07/08/2016,34082,J,7,Q,Q,
08/08/2016,34083,A,10,K,A,
08/08/2016,34084,K,9,10,Q,
08/08/2016,34085,9,K,J,8,
08/08/2016,34086,K,9,Q,9,
08/08/2016,34087,Q,K,J,K,
08/08/2016,34088,9,8,8,7,
08/08/2016,34089,8,9,10,8,
09/08/2016,34090,J,8,J,K,
09/08/2016,34091,9,9,8,K,
09/08/2016,34092,7,7,8,K,
09/08/2016,34093,9,7,K,10,
09/08/2016,34094,K,A,K,K,
09/08/2016,34095,9,7,7,K,
09/08/2016,34096,7,8,7,Q,
10/08/2016,34097,10,A,7,K,
10/08/2016,34098,10,7,10,7,
10/08/2016,34099,A,8,Q,9,
10/08/2016,34100,9,J,A,K,
10/08/2016,34101,K,7,7,10,
10/08/2016,34102,J,A,7,A,
10/08/2016,34103,10,J,9,7,
11/08/2016,34104,K,10,K,Q,
11/08/2016,34105,7,7,10,9,
11/08/2016,34106,7,J,10,7,
11/08/2016,34107,J,9,8,8,
11/08/2016,34108,7,Q,J,A,
11/08/2016,34109,A,9,A,A,
11/08/2016,34110,K,7,A,7,
12/08/2016,34111,J,9,K,A,
12/08/2016,34112,7,Q,8,10,
12/08/2016,34113,8,J,7,J,
14/08/2016,34114,9,J,A,K,
14/08/2016,34115,Q,K,J,K,
14/08/2016,34116,8,J,J,K,
14/08/2016,34117,Q,7,J,8,
14/08/2016,34118,J,10,10,8,
14/08/2016,34119,7,A,8,J,
14/08/2016,34120,7,A,Q,10,
15/08/2016,34121,J,10,A,8,
15/08/2016,34122,7,7,J,8,
15/08/2016,34123,A,J,9,10,
15/08/2016,34124,J,9,7,8,
15/08/2016,34125,A,K,8,A,
15/08/2016,34126,A,K,Q,Q,
15/08/2016,34127,9,K,8,A,
16/08/2016,34128,9,8,7,J,
16/08/2016,34129,J,A,A,K,
16/08/2016,34130,9,8,J,9,
16/08/2016,34131,8,10,10,A,
16/08/2016,34132,7,K,K,A,
16/08/2016,34133,K,8,A,10,
16/08/2016,34134,Q,A,9,J,
17/08/2016,34135,J,A,Q,8,
17/08/2016,34136,8,9,8,9,
17/08/2016,34137,A,A,A,A,
17/08/2016,34138,Q,7,A,A,
17/08/2016,34139,K,10,9,K,
17/08/2016,34140,K,10,9,9,
17/08/2016,34141,7,A,9,A,
18/08/2016,34142,10,10,Q,7,
18/08/2016,34143,A,10,Q,A,
18/08/2016,34144,A,10,9,K,
18/08/2016,34145,K,8,7,8,
18/08/2016,34146,7,9,Q,J,
18/08/2016,34147,8,10,K,7,
18/08/2016,34148,8,7,K,9,
19/08/2016,34149,A,K,8,K,
19/08/2016,34150,J,J,7,7,
19/08/2016,34151,A,K,Q,K,
20/08/2016,34152,7,8,A,10,
20/08/2016,34153,8,Q,Q,A,
21/08/2016,34154,J,J,10,Q,
21/08/2016,34155,7,10,10,J,
21/08/2016,34156,9,7,9,8,
21/08/2016,34157,K,J,A,K,
21/08/2016,34158,7,7,A,A,
21/08/2016,34159,9,J,10,7,
21/08/2016,34160,A,8,J,10,
22/08/2016,34161,7,7,K,Q,
22/08/2016,34162,A,A,7,8,
22/08/2016,34163,Q,K,Q,8,
22/08/2016,34164,7,8,K,8,
22/08/2016,34165,7,Q,8,8,
22/08/2016,34166,J,9,Q,Q,
22/08/2016,34167,7,A,K,7,
23/08/2016,34168,8,7,Q,J,
23/08/2016,34169,K,7,J,8,
23/08/2016,34170,K,7,7,Q,
23/08/2016,34171,Q,Q,A,K,
23/08/2016,34172,10,8,8,9,
23/08/2016,34173,8,10,J,9,
23/08/2016,34174,7,A,8,Q,
24/08/2016,34175,K,7,Q,K,
24/08/2016,34176,J,10,K,J,
24/08/2016,34177,9,10,10,8,
24/08/2016,34178,Q,K,10,10,
24/08/2016,34179,A,A,K,K,
24/08/2016,34180,Q,9,7,7,
24/08/2016,34181,9,A,A,10,
25/08/2016,34182,A,7,A,A,
25/08/2016,34183,9,7,9,7,
25/08/2016,34184,J,K,10,9,
25/08/2016,34185,10,A,A,K,
25/08/2016,34186,9,10,J,K,
25/08/2016,34187,9,10,K,Q,
25/08/2016,34188,8,10,9,7,
26/08/2016,34189,A,7,J,Q,
26/08/2016,34190,A,J,9,8,
26/08/2016,34191,A,10,7,Q,
27/08/2016,34192,A,10,J,7,
27/08/2016,34193,8,8,Q,Q,
28/08/2016,34194,A,Q,8,K,
28/08/2016,34195,J,7,9,9,
28/08/2016,34196,7,9,8,10,
28/08/2016,34197,10,8,J,8,
28/08/2016,34198,9,9,7,J,
28/08/2016,34199,K,10,J,10,
28/08/2016,34200,8,9,10,9,
29/08/2016,34201,7,A,8,8,
29/08/2016,34202,10,10,8,10,
29/08/2016,34203,7,8,Q,K,
29/08/2016,34204,10,7,8,10,
29/08/2016,34205,Q,J,J,A,
29/08/2016,34206,A,K,Q,J,
29/08/2016,34207,Q,7,8,J,
30/08/2016,34208,7,8,7,Q,
30/08/2016,34209,K,8,8,Q,
30/08/2016,34210,K,7,Q,8,
30/08/2016,34211,10,8,J,Q,
30/08/2016,34212,7,10,8,10,
30/08/2016,34213,K,9,J,A,
30/08/2016,34214,A,J,K,8,
31/08/2016,34215,A,A,8,K,
31/08/2016,34216,K,Q,9,7,
31/08/2016,34217,9,8,8,J,
31/08/2016,34218,7,10,8,J,
31/08/2016,34219,9,K,7,Q,
31/08/2016,34220,9,8,10,8,
31/08/2016,34221,10,J,7,9,
01/09/2016,34222,9,J,8,8,
01/09/2016,34223,J,8,10,9,
01/09/2016,34224,Q,A,Q,7,
01/09/2016,34225,Q,Q,9,A,
01/09/2016,34226,J,9,9,A,
01/09/2016,34227,10,7,10,7,
01/09/2016,34228,8,J,A,K,
02/09/2016,34229,10,A,A,10,
02/09/2016,34230,A,7,A,7,
02/09/2016,34231,10,7,8,A,
03/09/2016,34232,9,K,7,7,
03/09/2016,34233,9,10,A,Q,
04/09/2016,34234,K,8,J,J,
04/09/2016,34235,8,K,Q,9,
04/09/2016,34236,9,A,7,J,
04/09/2016,34237,8,8,9,10,
04/09/2016,34238,9,J,A,Q,
04/09/2016,34239,Q,9,8,8,
04/09/2016,34240,A,9,10,9,
05/09/2016,34241,K,K,A,K,
05/09/2016,34242,K,J,10,A,
05/09/2016,34243,10,10,9,Q,
05/09/2016,34244,8,Q,Q,J,
05/09/2016,34245,Q,A,7,K,
05/09/2016,34246,K,Q,J,7,
05/09/2016,34247,9,Q,9,10,
06/09/2016,34248,8,J,K,7,
06/09/2016,34249,7,K,7,9,
06/09/2016,34250,10,9,Q,A,
06/09/2016,34251,9,K,10,10,
06/09/2016,34252,J,9,K,A,
06/09/2016,34253,J,9,10,9,
06/09/2016,34254,A,A,A,8,
07/09/2016,34255,J,9,Q,9,
07/09/2016,34256,10,J,8,Q,
07/09/2016,34257,A,A,8,Q,
07/09/2016,34258,K,10,8,A,
07/09/2016,34259,7,8,7,J,
07/09/2016,34260,Q,K,J,Q,
07/09/2016,34261,7,A,K,Q,
08/09/2016,34262,10,9,A,A,
08/09/2016,34263,Q,J,9,8,
08/09/2016,34264,10,9,K,9,
08/09/2016,34265,Q,10,K,J,
08/09/2016,34266,9,7,7,J,
08/09/2016,34267,K,Q,8,K,
08/09/2016,34268,9,8,9,Q,
09/09/2016,34269,9,9,7,A,
09/09/2016,34270,7,9,A,9,
09/09/2016,34271,A,A,8,K,
10/09/2016,34272,J,Q,9,Q,
10/09/2016,34273,A,J,7,J,
11/09/2016,34274,9,Q,9,9,
11/09/2016,34275,K,Q,10,7,
11/09/2016,34276,9,10,9,8,
11/09/2016,34277,A,Q,A,9,
11/09/2016,34278,J,7,7,J,
11/09/2016,34279,J,10,J,8,
11/09/2016,34280,8,9,A,10,
12/09/2016,34281,Q,Q,10,Q,
12/09/2016,34282,7,J,10,K,
12/09/2016,34283,A,8,A,10,
12/09/2016,34284,7,9,Q,7,
12/09/2016,34285,Q,A,A,7,
12/09/2016,34286,9,10,9,9,
12/09/2016,34287,7,9,9,J,
13/09/2016,34288,8,Q,7,K,
13/09/2016,34289,7,8,K,9,
13/09/2016,34290,10,J,Q,J,
13/09/2016,34291,9,8,8,10,
13/09/2016,34292,K,10,K,A,
13/09/2016,34293,8,7,8,K,
13/09/2016,34294,9,Q,K,Q,
14/09/2016,34295,K,7,9,Q,
14/09/2016,34296,J,10,A,9,
14/09/2016,34297,9,9,10,7,
14/09/2016,34298,8,10,Q,8,
14/09/2016,34299,10,Q,9,10,
14/09/2016,34300,A,K,8,9,
14/09/2016,34301,9,9,10,9,
15/09/2016,34302,8,8,J,Q,
15/09/2016,34303,10,8,J,10,
15/09/2016,34304,A,7,8,J,
15/09/2016,34305,9,A,8,9,
15/09/2016,34306,8,10,J,8,
15/09/2016,34307,10,A,7,A,
15/09/2016,34308,Q,J,A,10,
16/09/2016,34309,10,8,9,A,
16/09/2016,34310,8,10,K,8,
16/09/2016,34311,K,10,10,10,
17/09/2016,34312,Q,8,8,J,
17/09/2016,34313,10,A,10,J,
18/09/2016,34314,7,J,J,9,
18/09/2016,34315,Q,8,J,J,
18/09/2016,34316,K,9,10,J,
18/09/2016,34317,K,K,7,J,
18/09/2016,34318,8,K,9,A,
18/09/2016,34319,9,Q,Q,K,
18/09/2016,34320,A,K,8,J,
19/09/2016,34321,J,7,7,J,
19/09/2016,34322,8,9,7,J,
19/09/2016,34323,A,Q,Q,10,
19/09/2016,34324,J,J,A,K,
19/09/2016,34325,8,Q,7,10,
19/09/2016,34326,7,A,J,7,
19/09/2016,34327,A,A,K,Q,
20/09/2016,34328,K,10,J,K,
20/09/2016,34329,9,K,Q,9,
20/09/2016,34330,K,A,Q,8,
20/09/2016,34331,K,J,10,K,
20/09/2016,34332,J,9,8,8,
20/09/2016,34333,Q,8,J,7,
20/09/2016,34334,8,8,Q,8,
21/09/2016,34335,K,Q,K,10,
21/09/2016,34336,9,A,Q,K,
21/09/2016,34337,K,Q,10,10,
21/09/2016,34338,J,8,8,10,
21/09/2016,34339,A,8,8,9,
21/09/2016,34340,K,10,Q,A,
21/09/2016,34341,K,Q,K,K,
22/09/2016,34342,10,10,K,9,
22/09/2016,34343,8,A,9,10,
22/09/2016,34344,9,9,10,9,
22/09/2016,34345,7,K,9,10,
22/09/2016,34346,A,9,Q,7,
22/09/2016,34347,8,10,Q,Q,
22/09/2016,34348,8,8,9,K,
23/09/2016,34349,A,8,7,A,
23/09/2016,34350,Q,J,A,10,
23/09/2016,34351,Q,10,A,Q,
24/09/2016,34352,9,A,K,8,
24/09/2016,34353,K,K,10,7,
25/09/2016,34354,7,7,J,7,
25/09/2016,34355,J,K,A,J,
25/09/2016,34356,7,9,9,A,
25/09/2016,34357,K,8,A,J,
25/09/2016,34358,Q,10,10,J,
25/09/2016,34359,7,J,K,A,
25/09/2016,34360,7,J,9,K,
26/09/2016,34361,Q,9,10,8,
26/09/2016,34362,10,Q,K,10,
26/09/2016,34363,A,J,10,8,
26/09/2016,34364,9,Q,8,8,
26/09/2016,34365,A,9,7,10,
26/09/2016,34366,A,Q,7,7,
26/09/2016,34367,J,10,7,A,
27/09/2016,34368,10,10,J,10,
27/09/2016,34369,8,J,A,9,
27/09/2016,34370,K,J,9,10,
27/09/2016,34371,9,J,7,A,
27/09/2016,34372,10,K,9,A,
27/09/2016,34373,7,10,7,A,
27/09/2016,34374,7,9,K,A,
28/09/2016,34375,K,J,Q,9,
28/09/2016,34376,10,7,7,A,
28/09/2016,34377,J,10,J,9,
28/09/2016,34378,A,J,9,9,
28/09/2016,34379,8,J,J,J,
28/09/2016,34380,Q,7,A,10,
28/09/2016,34381,A,K,K,8,
29/09/2016,34382,J,10,10,J,
29/09/2016,34383,9,K,A,Q,
29/09/2016,34384,Q,Q,9,K,
29/09/2016,34385,Q,Q,9,J,
29/09/2016,34386,K,9,Q,A,
29/09/2016,34387,K,Q,9,8,
29/09/2016,34388,K,8,9,8,
30/09/2016,34389,9,7,10,7,
30/09/2016,34390,Q,A,Q,10,
30/09/2016,34391,K,Q,Q,J,
01/10/2016,34392,A,10,K,K,
01/10/2016,34393,K,K,10,10,
02/10/2016,34394,8,Q,A,A,
02/10/2016,34395,7,A,K,7,
02/10/2016,34396,J,7,Q,9,
04/10/2016,34397,10,9,10,Q,
04/10/2016,34398,K,9,9,9,
05/10/2016,34399,J,10,K,K,
05/10/2016,34400,10,9,K,10,
05/10/2016,34401,K,10,Q,K,
05/10/2016,34402,A,7,9,9,
05/10/2016,34403,A,A,Q,8,
05/10/2016,34404,8,J,8,7,
05/10/2016,34405,7,8,J,K,
06/10/2016,34406,A,7,J,J,
06/10/2016,34407,8,A,8,10,
06/10/2016,34408,8,7,8,8,
06/10/2016,34409,K,9,8,7,
06/10/2016,34410,K,7,10,Q,
06/10/2016,34411,A,9,A,J,
06/10/2016,34412,10,7,9,10,
07/10/2016,34413,7,10,Q,A,
07/10/2016,34414,10,7,10,Q,
07/10/2016,34415,Q,10,K,A,
08/10/2016,34416,9,10,J,7,
08/10/2016,34417,8,8,10,9,
09/10/2016,34418,10,8,10,7,
09/10/2016,34419,A,J,Q,9,
09/10/2016,34420,10,7,9,9,
09/10/2016,34421,8,K,A,8,
09/10/2016,34422,A,10,J,7,
09/10/2016,34423,J,10,9,J,
09/10/2016,34424,8,10,Q,K,
10/10/2016,34425,J,A,J,A,
10/10/2016,34426,Q,A,Q,Q,
10/10/2016,34427,10,9,J,10,
10/10/2016,34428,J,8,10,10,
10/10/2016,34429,9,K,8,9,
10/10/2016,34430,8,J,7,J,
10/10/2016,34431,7,7,K,J,
